peak_emissions,peak_year,cumulative_emissions,turning_year,turning_year_rule,run_id,annual_emis_2030,annual_emis_2035,annual_emis_2045,annual_emis_2050,annual_emis_2055,annual_emis_2075,cumulative_emissions_2050
11567655001.51185,2041,315225644496.59534,2052.0,50_percent_of_peak,60,4919322137.32222,8751599104.735538,9970531005.162853,6759787753.812419,4713940070.026737,2800778646.704332,198852610516.1132
9141563055.73819,2037,301096564607.1577,2051.0,50_percent_of_peak,61,4944057561.131429,8521189874.044611,5681472134.69478,4606958082.31818,4447417361.228967,4480367723.489938,153082806764.7818
16159543521.445087,2036,356867575850.2292,2048.0,50_percent_of_peak,62,8437628831.843698,15670626502.321388,9779836877.42373,6698029861.943486,5030008580.014931,277433934.9508117,264765058571.6248
15351214924.867256,2036,354643036174.5445,2045.0,50_percent_of_peak,63,8983650036.87508,14615096601.805136,7666664780.014702,5602525362.047506,5071867007.842708,1187145395.6706133,241554579772.4978
5700428920.399173,2037,130941132205.61006,2047.0,50_percent_of_peak,64,3273199316.285761,5217634777.760177,3196482979.00223,2472580736.755606,2255785333.09095,146680678.11196974,93179706078.46068
7508650050.818332,2036,190533999475.80966,2046.0,50_percent_of_peak,65,4453784500.934974,7137356349.289516,3955045312.6374583,3260396766.4258647,3215044256.8151407,644555016.0832078,120839141701.09193
11480191390.576323,2073,584830966029.6929,2088.0,50_percent_of_peak,66,5622947116.140854,10174343014.50179,8692662343.579641,8332033402.686009,8929812386.769339,11394426980.297237,203000691152.33746
10558961831.071373,2036,211854050253.94495,2045.0,50_percent_of_peak,67,6261470938.955338,10055077196.162329,5164942149.661604,3687230993.706748,3084385014.206897,199918889.5971991,165299419393.16113
8285462302.074352,2038,210864162455.07584,2049.0,50_percent_of_peak,68,4315036199.89876,7194923962.169494,5349973927.401628,3943022406.90625,3488632140.2842445,219669421.4748731,138454271548.73706
7035148758.948201,2036,141164430379.63547,2046.0,50_percent_of_peak,69,4062233059.840202,6960888192.462151,3719102094.7491584,2630544161.250642,2001590243.796684,238754956.1838563,112167545428.69319
21561925162.250935,2039,541961355213.68024,2052.0,50_percent_of_peak,70,9027088764.437864,17892518336.116726,16720454898.467539,11925756572.184174,8440964199.380285,3576705734.2885385,366980770128.3873
11168302257.159348,2040,287654424763.5591,2052.0,50_percent_of_peak,71,5370226884.055873,9041049547.451027,8511493754.782707,5912428232.123768,4798091483.085893,480186970.484808,191389857259.8048
8110630655.536199,2036,246947518898.06296,2068.0,50_percent_of_peak,72,4700607604.693155,7666089845.831778,5234700750.720944,4934499512.89253,5162838677.03322,176283865.86688676,140526693503.6096
7936114404.666646,2038,176438785411.1593,2047.0,50_percent_of_peak,73,4219160185.3130803,6955126593.383734,4583460927.749043,2868366253.8999557,2210907543.9694753,876949308.0226991,127564280032.07687
9461905282.100636,2037,185544445730.57443,2047.0,50_percent_of_peak,74,5194298399.242759,8931304373.505125,5329382884.671008,3670161854.9350443,2615324132.044809,215040054.589144,152772627167.65
3635395463.019674,2035,80561292345.59578,2043.0,50_percent_of_peak,75,2553070506.18173,3635395463.019674,1613550048.678279,1574228866.7801285,1586768522.4605796,86414347.07399985,56514891116.42937
9131182382.364944,2078,426704959644.1732,,50_percent_of_peak,76,4081303645.234059,6349146942.596659,4122860398.9403334,4622833235.692278,5523754140.259139,8991537195.523588,112383111815.50131
10589788589.549948,2042,326124369138.3812,2058.0,50_percent_of_peak,77,3727229978.3156195,7289313319.877954,9932648984.500116,7715092048.680542,5891825819.224808,3423381792.3051596,181000329352.01904
6568556218.026015,2037,157330113118.10144,2048.0,50_percent_of_peak,78,3559923793.1054354,5918980758.616647,3931199603.2004204,2913793307.8697844,2567355486.868845,84117061.199971,108113197877.67506
13609151579.574018,2038,309077271437.00476,2050.0,50_percent_of_peak,79,6405891161.306541,11786802025.595747,9421359870.734919,6550292116.236017,4874513175.984465,93449375.90809126,227487376315.3975
