Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95,__uncertainty_injected,__mean_source
2067,3813634049.574139,4469996108.61925,5209263200.158609,2670710454.867216,3207486617.5954294,3774326431.11921,16500336.670950035,185728958.38160092,908827474.7734474,1850921752.5624225,3045095959.2891445,3683721061.129003,961606782.5095156,1219794294.0412345,1689918547.5263066,13696301.419926995,157268550.3528521,786272305.1766161,29320.341369767095,952921.6555055019,16985340.13378028,1959105.271943893,23826730.855243184,122218909.97558638,1580954950.8330262,2597451591.8344717,3100835820.4524274,528380.3091856339,15985329.254532523,235941634.43043098,253612344.06891626,401388924.71535337,471064213.4559532,91148007.09574252,103796158.04463322,118969298.09811749,687135109.3312413,945277006.6231217,1415725336.6167736,142956529.7279656,160848493.7004115,182457723.35838038,1104434214.310024,1445661898.4026546,2145680733.773171,1850921752.5624225,3045095959.2891445,3683721061.129003,1104434214.310024,1445661898.4026546,2145680733.773171,0.0,0.0,0.0,2811762575.707259,4962273088.270492,6545998846.586875,2780508490.5014315,4925979523.701756,6494397746.064186,539238.8104814482,5357835.361818494,31850369.31946281,2757277599.050895,4918975716.536445,6493231776.381071,21492049.491227273,37399676.938704714,58656586.12026213,462549.19230327714,4594767.866705024,27697237.4121866,977.3391010699418,27069.571666380012,584695.3992507447,62574.99972568443,708411.5824414728,3936774.0915310844,2358135498.758117,4163458634.127527,5579811319.937667,826026.5249179748,25854565.1162782,406020709.43751925,381097288.20095575,651390370.5549555,822996366.0671468,1881373.5218499391,3087224.50344456,5002894.861723452,16497945.536307614,28738757.082801193,48693740.630135424,2961211.723300251,4877959.553556768,7657259.990433046,33051296.607015256,35141410.99264701,37990943.435010456,194404.989416435,2183811.671602182,9773080.659114242,25550886.719453275,32874342.689263776,36496287.60389015,22742210.46200812,24067358.08214689,25794747.81111311,179992.80000000002,2062730.5,10578516.399999997,13133500.107331716,22047039.34041366,24578697.09068877,352761.0,380841.0,410360.89999999997,146414.1123488854,158068.76882949608,170321.0584962332,2772465.335916967,2960339.9118190613,3214029.147713401,0.0072961744236254575,0.08497523967018383,0.45397797930819583,1.0,1.0,1.0,104208870.87969992,109747090.1200333,116307838.78451955,1,region_baseline
2068,3839891594.334245,4555857612.86524,5317725175.456884,2692509705.119862,3276129998.355503,3867145331.433575,17960651.480044667,202056369.5334676,1028506089.3878063,1767035331.1662972,3084606476.7456503,3785170051.543329,967920105.4937055,1226347838.0417845,1696347140.2473037,15118900.930943796,172179081.8518613,890072215.7222717,23684.100110819876,811776.8593541124,15455010.256530717,2120008.215654239,25894082.607700564,138400311.7136943,1513955189.692109,2644927426.590839,3186592791.7166595,380045.0594108818,12749376.963952757,202013359.2484251,240977492.83446777,410360849.446025,483511165.1475532,93244533.8667551,106183609.30114007,121705751.98601529,687135214.6265525,945281991.3488555,1415847116.655647,146244722.2097926,164548225.42099357,186654496.42876735,1119204293.349906,1472053918.5836549,2267195277.8109565,1767035331.1662972,3084606476.7456503,3785170051.543329,1119204293.349906,1472053918.5836549,2267195277.8109565,0.0,0.0,0.0,2688034392.4981313,5053659210.720638,6680989635.719548,2655756573.808982,5016941368.439138,6667814895.248499,586435.4408130685,5901077.394979194,35985744.91625685,2629756704.423297,5013607696.98234,6666540111.881733,21594961.361378446,37559728.78167367,58960604.323394306,505141.34053274634,5080371.24239947,31286188.090974186,756.7100790419227,23024.406864296627,534472.6757513715,67764.72562986653,792635.7861460596,4471975.830882772,2252071760.9025054,4248139725.426939,5716720594.056219,601230.8416868976,20606027.48129329,350434800.71372586,364581467.6467878,667411906.4317652,844758642.5772816,1924647.6435834998,3158234.819806155,5117968.173190887,16497964.964311294,28739226.33247571,48696419.196995355,3029323.5762123396,4990159.184879547,7833387.270382057,33095039.285559673,35213317.64819381,38104388.778367795,206181.70345579885,2357573.2382705864,10622872.794164674,24532981.801147923,32829963.966922734,36533868.59294189,23821816.44160587,25230905.3965201,27044187.730603974,198302.7,2300535.0,12183904.45,12482346.0680377,22975593.33313431,25729397.57857843,352761.0,380841.0,410360.89999999997,149781.83388196342,161704.5631388981,174238.67194914687,2772622.559729893,2961374.420103494,3215345.988300043,0.007629006316326755,0.08973788544433454,0.5009133803325868,1.0,1.0,1.0,106268357.01959775,111919472.28517923,118704993.81574164,1,region_baseline
2069,3872503656.912134,4628784336.017218,5428323916.241038,2711804521.851567,3350669498.9610467,3974853761.935849,19556546.37937358,219339715.74529514,1167825261.006923,1663453566.8243368,3140975879.2124777,3882572891.038128,974228218.2778571,1232895115.506015,1702750952.2801435,16694637.299120892,188383950.55707777,1006839205.8729117,19124.342745983868,690788.9901771368,14056929.130830836,2292425.9079526197,28176140.711409695,156610306.54753864,1426865591.1925497,2697481024.5978937,3271996269.8514447,270539.6724995487,9452338.625391163,172886393.10413057,225139892.50975454,418721855.88123775,496243741.7956611,95339340.38641062,108569101.5956529,124439960.54674663,687135289.8709401,945285883.2740502,1415949290.9000134,149530216.6494781,168244921.4214499,190847825.9444765,1133372217.5649602,1493647917.4189243,2385007456.0449166,1663453566.8243368,3140975879.2124777,3882572891.038128,1133372217.5649602,1493647917.4189243,2385007456.0449166,0.0,0.0,0.0,2541357015.189194,5139014474.572369,6853104063.902402,2508925829.224246,5095079197.04006,6840054796.255076,637685.504097365,6508960.836015435,40611224.07815466,2480032341.1625066,5085548329.033239,6838716686.227027,21697769.579429258,37719314.730682425,59264285.345813826,545460.6193716717,5605352.219093472,35314925.542913824,585.7100855359985,19697.04354116048,488376.89505303977,73371.12506093376,877239.7291123061,5076334.679695834,2124923422.7098663,4333270690.47583,5840458631.337841,407719.4686558879,15969122.70553507,302212056.2636275,344238043.37155807,681767447.500365,866680995.157751,1967886.2578445747,3229186.8704709914,5232947.064199234,16497979.579321919,28739608.283779398,48698640.250559434,3097379.541687635,5102266.753667894,8009370.033601527,33138839.944789182,35288480.8104159,38218172.96478298,217328.86442336705,2547164.895996403,11823302.927838417,23394211.301490765,32775992.789257858,36565374.69252218,24926030.899870105,26413454.61991073,28322580.83772941,218229.1,2570848.5,14028992.999999998,11649207.569288107,23882532.212712817,26863508.044870663,352761.0,380841.0,410360.89999999997,153146.79211737338,165337.37419037987,178153.07090465853,2772794.960253069,2962426.849596536,3216681.711734254,0.007979795643111687,0.09583262138970361,0.5424516310843062,1.0,1.0,1.0,108297643.97708282,114030456.8520535,121076735.73086841,1,region_baseline
2070,3877320913.2179394,4717615987.269425,5539202220.022753,2723587333.735663,3427988752.2833643,4062111761.3956385,21282785.809400626,238151476.4334815,1332936338.4687293,1530445735.4929538,3193853775.22011,3949984140.1482344,980530900.7525296,1239436087.3491788,1709132908.4761262,18422253.847536016,205576638.5285696,1146208152.8943822,15439.554772638045,587556.5350906596,12781565.4545015,2477134.8503624466,30720601.36411947,177094441.25731316,1321753722.5418487,2746004778.089963,3356233902.5989523,167264.2770667707,7485248.765790766,147892666.57900402,205706982.31620276,426326366.26939094,509524963.87609756,97432350.7121113,110952548.44740117,127171824.65760057,687135343.6389748,945288921.8902539,1416035012.6531756,152812893.93865538,171938447.68620664,195037559.88557944,1141747781.1687758,1523034499.4154835,2561952730.5375543,1530445735.4929538,3193853775.22011,3949984140.1482344,1141747781.1687758,1523034499.4154835,2561952730.5375543,0.0,0.0,0.0,2344026689.3478656,5226374508.761942,7009171230.651664,2287737382.3088675,5185699066.569872,6970165697.621563,693278.2031397308,7211332.828378754,45796975.96458496,2228731052.668056,5179950599.631416,6969379587.09887,21800474.65514543,37878483.0343619,59567636.42269739,588925.5992527719,6181148.487380518,39654356.90934254,453.32068471814074,16821.05113391333,446132.30221431947,79378.24887480288,989495.7414681121,5758493.441671285,1914165432.5339744,4427364803.898445,5976824833.093122,285968.8531810445,12678260.843327478,260427751.560172,312201124.2377767,696417630.9135466,888437494.3525048,2011087.7971124111,3300078.0832287017,5347827.366441973,16497990.57378597,28739919.245248906,48700481.87081427,3165377.1525069587,5214278.195708754,8185201.900223871,33182698.66169222,35363804.58411335,38332297.00655546,233688.8499380435,2703516.015804467,13102018.648482488,22121013.81486956,32703723.59961152,36625790.14806563,26051186.89034059,27612714.396762624,29629916.284013733,239984.90000000002,2869281.0,16136457.699999997,10974650.219627304,24835545.155523695,28009869.448227372,352761.0,380841.0,410360.89999999997,156508.8650659637,168967.0702843758,182064.11345485307,2773041.8845884865,2963503.6603463218,3218042.781063306,0.008383112904010037,0.10273240846270817,0.5874472683039283,1.0,1.0,1.0,110244580.99357705,116114825.5312499,123423054.15010989,1,region_baseline
2071,3879631969.6887174,4817109341.862626,5613288494.197196,2726103486.209988,3501109244.4991274,4149768118.6058345,23148992.938728444,260209122.93355304,1516492252.8922641,1357009685.3905945,3243669954.5564213,4050998790.7860656,986827917.3795862,1245970656.9887862,1715495413.8997116,20264164.300445564,224313454.7655146,1306241173.2412755,12465.122543685207,505175.56122835923,11619843.00552535,2674954.7471118467,33494773.794640787,200048507.5099705,1174817351.9259214,2790414381.432371,3435095502.182506,120555.3661284024,5922121.1589073185,126150336.43499729,182239769.75072214,434361807.949886,522784325.2469453,99523484.58995444,113333858.4660514,129901239.5686131,687135382.0590532,945291294.2165537,1416106928.4009469,156092628.20710772,175628662.5915491,199223537.60188937,1152296882.4384687,1555674926.26805,2759784771.257277,1357009685.3905945,3243669954.5564213,4050998790.7860656,1152296882.4384687,1555674926.26805,2759784771.257277,0.0,0.0,0.0,2086888940.3477626,5326848804.544443,7179753378.693243,2036875655.371266,5281610066.114582,7124103317.807564,745513.4456436803,7916128.998732474,51430530.027287945,1984252383.520689,5280327857.874796,7123133690.116123,21903075.957243036,38037272.89227046,59870660.39142389,636282.8769624527,6800816.864156233,41249449.09840514,350.9364901934219,14364.567393069236,406129.5999837607,85620.9272398032,1090072.5122477747,6485257.11670299,1698591872.7607493,4477544635.6069145,6111570420.635957,204808.36553403857,10058538.083572242,224264026.0238824,282072594.7732697,703573302.5353819,910010785.0570958,2054250.6048772037,3370905.739843061,5462604.674975424,16497998.844678245,28740172.46150524,48702008.82043594,3233313.8013856886,5326189.216061361,8360876.128192761,33226615.513359684,35439289.31285989,38446761.919009596,251267.6514998131,2869146.5897301873,14436967.134332584,20698301.68453373,32650395.557372637,36707088.10854919,27200931.171118673,28838257.684166215,30965048.44820952,263808.55,3179566.0,18541848.699999996,10104250.028668964,25791037.02754249,29241415.525362484,352761.0,380841.0,410360.89999999997,159867.92381318877,172593.51224466035,185971.6496356218,2773443.4921645815,2964504.6640026756,3219833.5037414455,0.008806826082725611,0.10912263454597053,0.6365647099942462,1.0,1.0,1.0,112156550.12478083,118174170.78995427,125743944.31918623,1,region_baseline
2072,3889565422.6145797,4890838873.314886,5688017076.523091,2717835989.3626666,3577041814.45407,4232495945.813404,25165401.109101847,284675412.53197014,1689482176.1684656,1150297204.9640372,3302421172.585951,4124192741.853499,993119017.0046616,1252498679.217286,1721840434.3632026,22035619.940966304,244797911.27208063,1451795792.0473616,10066.788305284292,440399.2334665999,10186196.398341423,2887056.3751222496,37005575.780362844,225600286.28904426,995911557.6988317,2844226010.668027,3512446348.1901064,49791.992306020766,4683755.918193277,107546709.45971821,154247460.49999103,442020249.2053958,537079966.6954,101612657.16074675,115712935.01692644,132628094.51884721,687135409.5111384,945293146.2942443,1416167259.2307088,159369286.36168045,179315416.38682604,203405589.2244678,1167160445.5198371,1585565042.7548513,2970011647.8372746,1150297204.9640372,3302421172.585951,4124192741.853499,1167160445.5198371,1585565042.7548513,2970011647.8372746,0.0,0.0,0.0,1888875161.1152647,5435435499.901502,7354878565.818307,1838605178.8832831,5398328041.13982,7304309009.226974,799531.1209061706,8740128.022045415,54027630.19955285,1779726865.2205865,5395117492.134831,7302955111.496405,22005571.90301246,38203817.56212741,60173356.429968566,693444.1399464711,7439308.309173703,45395767.429557525,271.8464869285442,12233.17212460305,335472.9821416547,92423.20754700295,1182488.9842058439,7043361.560991798,1524080590.7470145,4574614675.642603,6249585091.582773,85843.58069995373,7979837.959194298,192799671.91302267,253127646.86489612,713279329.2763307,931376364.9337391,2097372.929571974,3441666.9660945516,5577274.33208259,16498005.066726554,28740378.69310908,48703274.81519995,3301186.731422757,5437995.273324033,8536385.588565651,33269480.260138255,35518919.129668124,38561568.72050367,268083.2821547482,3045673.530041421,15825785.27476378,19109285.868468553,32632250.28160967,36701484.736765176,28375820.629176494,30090112.562117323,32329195.718522392,289717.15,3520116.5,21285359.89999999,9014285.139395174,26640974.27002362,30516501.553890266,352761.0,380841.0,410360.89999999997,163223.83204686956,176216.55290851835,189875.5208773142,2773889.4481270863,2965157.118964093,3221907.248684373,0.009251967125850193,0.11591997243214905,0.6999561858008343,1.0,1.0,1.0,114044685.66921368,120216922.05429332,128039409.47823103,1,region_baseline
2073,3918101339.7106996,4976198224.403154,5764660341.608876,2700677946.723444,3660702078.4969616,4322368509.311685,27358500.165187746,313800128.8662526,1892475548.0800867,906892079.3951007,3373858444.410159,4193710007.3854523,999403932.4014823,1259019966.8237114,1728169563.8172278,23961444.450142115,273053220.8486484,1638479616.7289057,8094.3351352147965,384294.32764857326,9538750.775540724,3119580.512175904,41215816.06632458,254444533.6286788,785179269.1368363,2908824406.847089,3590748956.6964703,34445.42265522419,3692660.3555943035,91059511.17064048,121581503.4908818,449779029.73879194,551157109.8964413,103699778.64305249,118089675.86007184,135352272.3226976,687135429.1255089,945294592.1637629,1416217869.1753542,162642727.58917445,182998550.63512635,207583535.03115863,1183387676.4485838,1625008024.7136772,3156933482.543826,906892079.3951007,3373858444.410159,4193710007.3854523,1183387676.4485838,1625008024.7136772,3156933482.543826,0.0,0.0,0.0,1599064601.8270986,5526510200.257209,7482402010.960851,1565651312.603235,5498954696.639759,7434815028.322834,874383.7848231562,9558736.117008649,59162175.10352069,1521153325.8432055,5491593318.807343,7431946349.233454,22107960.10203573,38406360.08400661,60475720.63032192,751041.4097051467,8176267.456591651,51188657.065742634,209.5170623792015,10452.036815958632,298402.2123084698,99785.14308112298,1290037.242887824,7952441.932658341,1307439499.636339,4684124628.972942,6363936669.173748,59323.12378487576,6291342.849822056,153894169.4272179,205784747.17992082,724158471.1097333,952958845.4365175,2140452.918030412,3512358.7210450647,5691831.409876427,16498009.74748662,28740546.68566251,48704324.40744446,3368993.02580354,5549691.562671895,8711722.738886952,33313146.094380606,35611990.72601242,38676718.43243902,282859.21587646345,3272121.969053494,17367293.03609932,17317736.76226258,32556679.675873995,36655492.01489071,29592994.51051601,31396252.627890192,33765260.542492524,318348.8,3910869.5,24442633.54999999,7321178.336034881,27580822.4647659,31858464.148807377,352761.0,380841.0,410360.89999999997,166576.4455480633,179836.0365770875,193775.5594124754,2804656.355447633,3027617.7053327486,3323233.0917317513,0.009719620215624742,0.12515433106772972,0.7696614463820528,1.0,1.0,1.0,115928095.62113737,122284930.85818267,130400337.69297817,1,region_baseline
2074,3965509018.3726625,5043958567.903442,5861214872.267701,2681669577.942375,3726458027.9988947,4422551458.645883,29726936.249366812,346712721.1907939,2135334117.7391725,621244411.4473101,3434045734.9412403,4263927497.6782026,1005682379.5988277,1265534295.4436502,1734484080.6902628,26040412.860710017,300545380.809524,1849269775.6427732,5848.31298772835,328425.97338692594,8654357.767126394,3368792.9135287846,44935530.481235996,286800621.7090506,537822460.2902656,2973059916.6627846,3674153634.102897,18874.093646722304,2907594.5960129146,77180564.90990521,83362023.33460255,454747637.75364655,565179127.8093739,105784753.99130034,120463972.76091984,138073648.9236404,687135443.139253,945295720.8753221,1416260322.581299,165912802.8201203,186677897.60994154,211757184.76219493,1199731616.3020184,1672341129.322645,3381067671.74123,621244411.4473101,3434045734.9412403,4263927497.6782026,1199731616.3020184,1672341129.322645,3381067671.74123,0.0,0.0,0.0,1147794154.8171797,5606392607.369659,7568036825.068083,1115347651.0111651,5573340979.72906,7503412066.050375,950218.7794504326,10390686.65699732,66544647.823332034,1048948505.3302908,5569789941.21261,7500301177.037801,22210237.463727318,38608675.40939653,60777746.4401168,804859.8588161853,8996296.770937284,57595067.02112646,161.61411610577653,8926.824582419973,284257.1947681314,109900.5678475073,1389576.8411144225,8844494.833894514,907794068.3581983,4793329639.229825,6516353890.589833,27191.50500888872,4954835.186734628,127507679.99946943,141033678.77008316,735881689.0456748,974298732.4020803,2183488.6084299074,3582977.7854578206,5806270.691534142,16498013.268766668,28740683.549550466,48705194.548518024,3436729.596692448,5661272.997559799,8886879.594465893,33345189.816756465,35679662.46351671,38815610.413308695,298603.57324728766,3471046.9794012653,19234187.363481484,15761052.092947226,32403441.604770064,36730627.96877687,30835132.295055956,32723910.45958492,35231338.55294589,349469.7,4422508.0,28041469.199999984,5099365.35001004,28439626.055065755,33226199.026462156,352761.0,380841.0,410360.89999999997,169925.6116418689,183451.79842244746,197671.5876369774,2804810.9700413435,3028393.691976305,3324690.9288929733,0.010221232235874372,0.13556205761701284,0.8463094514625997,1.0,1.0,1.0,117787337.37377642,124336612.13132466,132734882.95377201,1,region_baseline
2075,3963175713.9740777,5117084709.255785,5995674698.7455635,2660522446.4278216,3813992861.964933,4512802585.036608,32283683.10424573,377289500.09871155,2343291965.1606874,290474028.4171179,3499279238.8012304,4350959773.413476,1011954057.0242139,1272041407.0080655,1740784994.9329238,28283986.42016732,327357629.8557821,2007106785.0720057,4441.552573596237,275909.6818345167,7830634.8072717115,3635822.0963866296,49560942.82793544,300105446.57993835,251381225.91698328,3023722003.863859,3760585713.2386184,592.2838715407707,2286473.69740309,65821794.03697756,39067585.51604057,462469911.62000364,579115313.901964,107867482.52679308,122835711.07009643,140792092.9126156,687135453.1510844,945296601.9639013,1416295932.2627776,169179354.15005448,190353279.64401037,215926336.8815646,1210025708.93789,1724766042.075663,3457319449.27796,290474028.4171179,3499279238.8012304,4350959773.413476,1210025708.93789,1724766042.075663,3457319449.27796,0.0,0.0,0.0,602565262.9539759,5685261563.289418,7688792764.288689,569198527.3502375,5650224092.578666,7652077124.420459,1011217.7945845196,11326003.739597801,68941662.28591473,492534384.63808334,5645513589.3515835,7649438371.270767,22312400.27626307,38807945.52716982,61079424.99868703,862067.6653730593,9761422.223711733,59771363.89714728,127.3696305616215,7648.098593717716,270717.46715300274,121677.85347497542,1506147.477890545,9076379.319582801,426247737.5031808,4868461575.23991,6694157269.966056,1108.1235415863046,3898122.7963220803,109140720.21103986,66243888.64181271,741987687.6011438,995373351.4091786,2226477.9226752687,3653520.7492995025,5920586.6510442225,16498015.917785559,28740795.067527123,48705915.88491142,3504393.173245194,5772734.189975124,9061847.697378006,33377264.36369721,35747466.10031657,38957710.2630265,315273.0804702743,3717020.411682384,21265949.40952299,14229529.645294229,32329293.358260483,36817557.660383165,32102240.010909297,34078178.32022243,36727461.0583812,384901.75,4903861.0,32122484.37718919,2423563.8425429165,29352532.728269514,34618538.36414869,352761.0,380841.0,410360.89999999997,173271.16860470572,187063.66384771763,201563.41742051637,2804967.5004584314,3029173.1043529417,3326154.695928686,0.011085697896984726,0.1446882652804971,0.9300304879604153,1.0,1.0,1.0,119622410.14987706,126346943.17846382,135043012.35813716,1,region_baseline
2076,3964881431.995418,5175016718.225657,6098721477.461729,2674085810.1582522,3889443321.252096,4599329315.895312,34978934.86207753,414679182.32990205,2520271282.4948287,55.23504734180928,3526546326.915146,4426738479.7533,1014919853.7629616,1275118466.3727524,1743761919.394173,30648589.087133087,361128049.7906513,2155732237.1758437,3482.928633871951,233159.30651100673,7076845.428162834,3966755.441053873,53749150.696943834,333286898.1138401,47.998959384501596,3048888832.7539186,3839736865.854825,0.7564618636068731,1795056.9885893369,56323209.515678845,7.469553098726582,470477242.66959774,591224074.3279777,108852378.89304188,123957276.55623333,142077611.19354662,687135456.5371858,945296927.5654593,1416310072.2849634,170724065.56116322,192091321.99962348,217897876.95638967,1215383714.8267913,1764834791.4113355,3687847367.7543592,55.23504734180928,3526546326.915146,4426738479.7533,1215383714.8267913,1764834791.4113355,3687847367.7543592,0.0,0.0,0.0,167208535.9502583,5707954912.723271,7837052679.655411,109684452.57493272,5668860403.870045,7805955585.881735,1075194.1816692883,12291482.74179117,75681684.05235828,93.13603024314628,5643199867.639265,7804710639.071524,22360710.19678453,38893739.549410686,61221241.22014554,921187.4307333466,10572401.82188737,64795875.07562066,100.56060219035795,6578.942206411582,253492.27016196024,130119.87413736213,1657680.2090299483,9585207.267855862,80.93329231086099,4889945579.847723,6857045228.089922,1.2717952533897294,3062540.1715102764,93325394.6640477,12.981368070041691,747682906.4334555,1014021134.5408864,2246807.033582547,3686879.6376846647,5974645.243514166,16498016.86123316,28740838.090494003,48706198.96721305,3536390.435268797,5825442.798666483,9144587.932521908,33409369.76485639,35826031.85855277,39083458.28809749,332819.3200285167,3953659.4372838996,23218697.8122431,12580212.46988981,32191208.48233022,36909559.80077301,33369479.100992255,35434589.67525652,38224312.986418694,427081.65,5487047.5,34122549.699999996,0.4814382877200842,30203362.32970259,35864788.48655861,352761.0,380841.0,410360.89999999997,174853.24079492365,188771.6699906722,203403.8152191472,2805126.7058631005,3029960.1587307584,3327625.1638563215,0.012090034729266032,0.15381537122272498,1.0,1.0,1.0,1.0,121472431.39443576,128351479.0365229,137324693.20888028,1,region_baseline
2077,3956788885.415998,5247393227.642693,6181677780.0306635,2711875993.3633523,3945200827.669664,4679867818.881698,37810466.731399864,458132293.54294646,2570380068.4245334,27.602187963103333,3523963663.6901116,4487884656.354068,1016363770.0711019,1276616524.528019,1745210150.2468743,33222186.397554528,398972798.41379905,2198090868.173925,2750.2244620542474,194992.27707844487,6389855.157029819,4318438.650364355,58584564.80704333,340306779.3774559,23.935633411034015,3056531975.0460253,3911587742.757864,0.0024704695742067432,1406767.9849741305,48146660.5740927,3.585224043636082,476302639.11951816,600464790.2725672,109331881.8774791,124503317.76043916,142703473.84608415,687135457.7162305,945297051.44525,1416315852.9170532,171476118.01775002,192937498.8413241,218857733.62985557,1219514560.0192008,1804768261.253738,3793600436.973303,27.602187963103333,3523963663.6901116,4487884656.354068,1219514560.0192008,1804768261.253738,3793600436.973303,0.0,0.0,0.0,133505626.6886515,5709141928.338629,7988922755.591586,88053695.40697856,5677753107.632183,7947206829.604112,1142146.8906833355,13384898.079970095,77026007.14600301,49.31362734986258,5670396230.259066,7945862428.574233,22384229.57669979,38935504.04944097,61289437.17704002,986392.9647363182,11551434.112144783,66107961.23459852,79.07602613261167,5488.089204543576,230490.37199922424,138749.44864705362,1817300.422927857,9851604.38606255,42.763019655994825,4920883033.109114,6982642569.17496,0.0037839162281099892,2402603.598718156,79719972.10988852,6.405303908877498,751027415.8130589,1030369014.5620557,2256704.3889643345,3703120.6221032753,6000964.0089316275,16498017.207185207,28740855.181480795,48706313.342206,3551968.5033375975,5851104.31599881,9184870.535894327,33441506.0499161,35909519.221919805,39194062.3466969,351288.6896434904,4213508.672893081,25071342.10638538,10847821.660250448,31942531.266623788,36939768.211093135,33441506.0499161,35909519.221919805,39194062.3466969,468888.85000000003,5979777.0,34631182.75227376,0.21264778599143053,30457158.56671638,36532477.343303345,352761.0,380841.0,410360.89999999997,175623.48258157368,189603.22351350944,204299.82445142436,2805289.670716093,3030875.8224168364,3329694.129169834,0.013194010452259096,0.16352956877369096,1.0,1.0,1.0,1.0,123301827.66754147,130296993.35300791,139505729.31509528,1,region_baseline
