Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95,__uncertainty_injected,__mean_source
2067,11030391956.826729,13165656404.236645,15337388942.715147,10911124277.48262,13037987196.41029,15206789650.756598,66219857.11016882,749145920.3288869,3692688900.9900737,7434395105.01467,12205206227.534645,14710001114.145008,111661917.42532992,127444376.76297449,145841376.25958562,47459339.44169514,544653248.2067614,2691499003.9604816,6378.604800153246,200254.48820962865,3661073.1898384066,16228858.624952603,199588141.24689454,1008560502.0858365,5349773647.425792,8982409123.562885,10840714450.906107,113236.99745646352,3411396.6183260297,51835467.49258749,2087275092.7136836,3309326744.8144407,3951163969.5787535,57433919.0477379,66728567.82251109,76441541.74205524,19200741.48433938,26005236.727342803,39050177.486399285,29985987.786290336,34212093.98447119,39405764.42114521,194222267.22170672,885184553.3039154,3807300152.5422482,7434395105.01467,12205206227.534645,14710001114.145008,194222267.22170672,885184553.3039154,3807300152.5422482,0.0,0.0,0.0,11169457284.689575,19840801486.101196,26218079660.730843,11166394350.299818,19837274420.844826,26214492853.873505,2158812.7175608855,21547573.658869058,129021018.89651084,11074741800.709846,19817860937.50573,26194515721.031837,2311192.9509244612,3884089.6941687604,6145445.368682466,1604474.316109268,15869887.602826636,94946866.6762483,208.34769324958378,5701.513958436568,128636.38185196806,518732.0745318025,5861713.604902409,32318289.79546911,7965094250.086585,14449008444.133835,19452562984.843113,173629.9347459669,5391912.036361391,86783871.26773721,3110436191.528362,5406566718.627848,6968642357.793653,1200457.4891051603,2004453.3121600298,3205761.5609538644,440843.7401686279,789949.5653947042,1346374.9760284594,635358.7348199983,1037678.4512350131,1638242.1742475538,20277367.77595706,21998111.85570106,24024288.783921357,121841.76763087629,1357597.4353859155,6062434.727257523,15808650.258114409,20532556.502658524,22894694.196483072,7443521.56482234,8033188.168965434,8736863.491896676,59583.9,685477.0,3488657.3499999996,4412758.024022732,7313203.203149091,8250116.468707269,248061.0,276141.0,305660.89999999997,6270.792264586047,6980.633177867765,7726.873661343014,1704379.1277149215,1853309.4933640957,2045460.41779645,0.007296258424221584,0.08497533218024567,0.45397588660457516,1.0,1.0,1.0,67266387.61779477,72382006.18220988,78318963.73452304,1,region_baseline
2068,11214103054.080952,13509462461.236912,15769108148.844164,11088992934.11006,13379904941.638245,15651066621.989367,72228806.96437205,823737113.6515937,4181484841.6728945,7099892387.857112,12453062442.089142,15085841209.11327,113756754.41771774,129804252.048574,148369783.5149014,52444872.18542007,600163667.8763475,3077292792.637973,5152.526244369243,172985.83254233503,3344715.200995083,17561637.247181572,217091758.4983155,1142086702.8046212,5110806575.447295,9179896285.390059,11124158555.360811,81446.99374998597,2720686.3316537943,44381102.06510812,1988569190.1871347,3382937012.0253453,4065278209.092755,58769552.03129134,68280349.0278812,78219199.37289712,19200747.24521202,26005330.18524616,39053708.86488162,30683315.6893107,35007700.516634,40322150.41004616,201556319.39970756,955832696.4697573,4298285800.599909,7099892387.857112,12453062442.089142,15085841209.11327,201556319.39970756,955832696.4697573,4298285800.599909,0.0,0.0,0.0,10688709960.193844,20336880964.888813,26798474337.39031,10685466869.88116,20333162030.3608,26794823940.439186,2354402.316539057,23894853.32843294,145836835.91118404,10580747127.244347,20327301406.357502,26772560032.734734,2355297.0585106,3954760.1887061135,6257679.281385802,1741837.6485364626,17587073.213607248,107284576.7792556,161.31333276707647,4854.933920304531,117600.32458626814,561474.9802290696,6522344.273509993,36711620.09040684,7607301663.858456,14789161769.696602,19911058418.23458,126376.073526499,4297601.848201001,74901499.94452368,2975673607.946841,5515485080.050446,7162785898.234216,1228374.2784238544,2051067.1250793375,3280311.9477150203,440844.364796993,789952.8099655691,1346445.9946047752,650134.0818045742,1061809.7936328766,1676339.7012708215,20298912.789590128,22045454.272780698,24125932.918816414,127748.95784993024,1460749.3361564425,6676431.948608354,15452771.928636998,20466042.58181899,22937522.131903853,7793259.582527032,8417281.943134978,9152147.380769936,65644.45000000001,772191.5,4019815.85,4193132.475090473,7634777.242974924,8623006.415941287,248061.0,276141.0,305660.89999999997,6416.6203243886785,7142.968677047234,7906.563076464802,1704470.4182489174,1853623.6020938698,2047078.7744888947,0.007629094059315023,0.08973805553784012,0.5009130224261572,1.0,1.0,1.0,68733897.52587554,73951178.57730493,80133840.02398111,1,region_baseline
2069,11361610491.31754,13832713829.990906,16195718105.884907,11233804103.504463,13709523913.11744,16080959378.19495,78691952.22137968,899915741.0979757,4735629135.836624,6688353436.378523,12722253602.471348,15461303753.58255,115851568.353235,132164103.02794962,150891452.83953956,57911868.31518122,653367854.7930325,3515891127.539987,4160.602120385164,146305.6023881675,3042117.9057521187,18989744.696489092,235959808.98839408,1292352096.5152934,4816674225.667991,9374720835.669785,11422983191.007982,57485.16177336879,2029620.070347817,37981708.94773069,1857870800.0120478,3449429363.1377144,4179364937.652287,60105184.01985766,69832129.07724342,79996855.67946321,19200751.433565233,26005402.520235185,39056677.09163786,31380643.072852813,35803306.45610535,41238535.71628033,209200887.29049262,1034647019.4656243,4864011919.372393,6688353436.378523,12722253602.471348,15461303753.58255,209200887.29049262,1034647019.4656243,4864011919.372393,0.0,0.0,0.0,10109589897.021423,20862696087.185192,27354805354.093307,10106288977.641214,20858447278.918518,27351091368.850224,2565992.267960489,26931088.878596753,164727130.42867783,9989782342.114803,20848770412.439022,27326296378.448795,2399226.342328767,4027270.263114092,6365952.518543132,1880845.3737598395,19593472.34046261,121098366.6509226,124.85926165092823,4146.845607689838,107457.5005472222,607286.9551766971,7360556.555686105,41672611.219138734,7177833523.187629,15127747184.348782,20438505781.296177,87377.56448793078,3318732.139381177,64593377.34241911,2809678271.373172,5632809789.192001,7353910273.690608,1256291.0469457824,2097680.903273429,3354862.2789394557,440844.8371660575,789955.3396654293,1346504.9053757763,664909.4177821744,1085941.1180539643,1714437.199913127,20320669.720619168,22095390.975409634,24228009.04809746,136747.58867853892,1574669.0262574125,7360226.973793793,14735468.403422842,20426300.547327437,22980015.95921779,8150962.94241878,8810201.763716348,9576929.881572507,72244.35,864769.5,4628525.449999999,3892246.120469189,7928549.6864705905,9013850.20356451,248061.0,276141.0,305660.89999999997,6562.448275555895,7305.304055293981,8086.252357725973,1704571.186939909,1853947.673505513,2048713.3464498292,0.007979545170502261,0.09583280846194828,0.5424512443509812,1.0,1.0,1.0,70193905.70339502,75512102.15527889,81941140.47103235,1,region_baseline
2070,11434976528.36532,14180632613.314426,16617200989.914639,11304858824.412846,14052935795.432917,16500406439.842705,85676982.45312329,979194282.4695334,5373419634.456191,6194369343.701223,12987375182.992258,15832026088.560518,117946364.00633453,134537414.12800324,153478314.8642806,63886897.11616813,704984805.6986129,3968908822.9903555,3359.0101054782613,125816.68344266147,2766084.3891885416,20519752.93937848,256392601.59892017,1461382666.7194526,4461675579.894141,9544194817.915962,11720503351.375456,36300.566228475596,1609021.2195351114,32494663.207153026,1697505538.2194054,3519196708.49965,4283398481.2533937,61440815.01164,71383907.96851003,81774510.65936194,19200754.478675853,26005458.50856532,39059171.99327089,32077969.935978536,36598911.8018149,42154920.338614896,217173417.49152902,1112005755.871811,5503755211.42344,6194369343.701223,12987375182.992258,15832026088.560518,217173417.49152902,1112005755.871811,5503755211.42344,0.0,0.0,0.0,9409528975.829716,21294761994.023945,27964831917.708282,9406170228.16035,21289990368.197525,27959295641.195976,2757501.745096325,29961933.635979213,185938719.51406428,9276635824.94273,21236727579.930595,27955873635.451458,2443155.395847884,4101391.082704813,6474216.96439682,2029629.9145420326,21470413.44896377,136598216.4992119,96.63643803121089,3541.333915277583,98162.13546436296,656381.5931843837,8261165.724000554,47272193.52837953,6665712379.488506,15434633985.136263,20927834522.24913,60710.594416167194,2633698.9589088634,55661741.639431715,2583539556.972407,5743784907.314339,7508140687.409276,1284207.7946333883,2144294.6466795933,3429412.5545268767,440845.19439506787,789957.3123658439,1346530.580068925,679684.7427329211,1110072.4244658113,1752534.6701232172,20354666.402919434,22152519.17868854,24330519.013701685,147044.8841867065,1671256.6900109393,8109973.260509467,13933485.205438405,20359209.165572092,23031228.242550954,8516635.400552021,9212392.566813363,10011216.779983876,79496.70000000001,957664.5,5323790.35,3584727.7271453594,8239668.448853828,9424273.80299828,248061.0,276141.0,305660.89999999997,6708.276117891511,7467.639312389612,8265.941504884788,1704685.466616283,1854285.7414158173,2050368.1955157958,0.00838284967320765,0.10273267020114615,0.5874468504325389,1.0,1.0,1.0,71646315.016232,77064786.5900936,83739225.3656012,1,region_baseline
2071,11475659503.242538,14523131914.293823,17032903764.75473,11343230498.084831,14384148270.75497,16913245922.973072,93221752.20901445,1062370044.2559134,6086679368.99434,5514362341.473126,13244426878.508644,16197168917.864706,120041145.08971292,136994792.614026,156230183.03521773,69514688.06801897,764440327.2197429,4413750689.792601,2711.9283960800303,108172.77338102079,2514650.884614375,22158377.929300196,279965030.12032473,1649715142.4386535,4015119037.309144,9683268765.348743,12016569694.643238,26163.91070265639,1274622.1543955053,27728388.813638955,1503850329.3665478,3585318992.6556983,4381751654.8337555,62776445.00483714,72935685.69958839,83552164.31019604,19200756.69262421,26005501.846006334,39061269.06533244,32775296.277747486,37394516.552689716,43071304.275814034,225513807.1974454,1198732140.836537,6219306256.811506,5514362341.473126,13244426878.508644,16197168917.864706,225513807.1974454,1198732140.836537,6219306256.811506,0.0,0.0,0.0,8536735924.033371,21695366982.325066,28728585637.35519,8531075268.488493,21692433026.200943,28722956121.948895,2959016.5706576933,33118109.885723617,198654606.1914484,8310692121.870343,21662880821.932503,28719207238.735466,2487084.2649769825,4172044.569291742,6582474.158504053,2191485.1804422294,23640192.679215845,144427270.26880223,74.81029110796409,3024.1495990114972,86559.10573503604,708974.6931491867,9112980.714606082,52967352.00898319,5930811960.109784,15753584636.578686,21403363378.47438,43480.09658927581,2089530.3033354352,47931717.45847135,2359040202.1610603,5826668594.110744,7684693884.552949,1312124.5214490234,2190908.3552349694,3503962.7743767467,440845.46455262,789958.8509883052,1346533.8114330973,694460.0566368885,1134203.7128358749,1790632.1118497138,20405735.504468575,22197547.669810064,24433464.66543789,157924.96381784522,1774218.8318315404,8925446.651906691,13037317.693684842,20275169.006734356,23104686.89624085,8895533.727300437,9622499.696303546,10455015.33258874,87388.6,1062877.5,6117339.499999998,3298168.3485849765,8552335.212409172,9813756.200382339,248061.0,276141.0,305660.89999999997,6854.103851198866,7629.9744481152065,8445.630517698919,1704819.0184308032,1854759.7045794316,2052049.111972029,0.008806549444041984,0.10912291584405373,0.6365635578048207,1.0,1.0,1.0,73091139.47297154,78625407.28037627,85528770.45327191,1,region_baseline
2072,11479989177.307556,14834668849.477945,17438443814.674355,11345248882.924421,14700278637.039482,17298872265.676044,101369706.97056976,1179192038.8178704,6811426224.85977,4674889051.445414,13452697175.57909,16555848150.456848,122135914.49030034,139397070.3881018,158845446.95947725,75592253.2732561,844944665.1304543,4961066992.111685,2190.168365210324,93536.33490069384,2169204.1053006095,23934690.719568983,309695994.86089987,1860444324.2413895,3403610876.6016965,9860329823.28666,12311027353.047108,10616.592518345886,1009071.428837605,23640261.28933124,1273340561.3945596,3655048409.5332036,4493882368.942925,64112073.997643575,74487462.26838073,85329816.62956241,19200758.30229263,26005535.39238231,39063031.75918505,33472622.09721699,38190120.70765427,43987687.52663897,234247367.5614321,1306146094.5605721,6952167746.626549,4674889051.445414,13452697175.57909,16555848150.456848,234247367.5614321,1306146094.5605721,6952167746.626549,0.0,0.0,0.0,7520167891.300326,22021859532.84704,29494041340.732334,7516632988.579823,22018974451.81089,29488318588.47977,3173345.0405063704,36132471.5204658,213590351.0393648,7352753921.1885,21979324531.066864,29484214029.64885,2531012.9849261744,4242695.807846975,6690725.368171297,2358941.4934127796,26015786.175181173,155332544.43005386,57.95007849441739,2582.9263810290386,71509.36156594983,765302.2215787414,9801251.88838317,58103385.95065025,5286856201.83571,15973330961.14152,21932413743.061497,18309.194197170676,1657739.142414574,41171607.21011577,2065093162.2365599,5928630382.8711815,7857901582.893623,1340041.2273549493,2237522.028876543,3578512.9383882876,440845.6688638537,789960.0512617142,1346536.41730952,709235.3594741032,1158334.983131534,1828729.5250411173,20452525.94457272,22238390.137875386,24536847.861020174,166365.77006984456,1896646.6079528641,9682112.538263664,12036389.415889736,20245060.013453297,23103408.021821465,9282958.476640284,10040779.658065341,10908334.933036365,95971.7,1180273.0,7022432.049999998,2941046.5598283624,8867550.50366416,10206044.018296583,248061.0,276141.0,305660.89999999997,6999.93147528083,7792.309462251316,8625.319395925464,1704980.072570844,1855258.9047343917,2053764.3552633405,0.00925167639652048,0.11592027473570275,0.6999549193627502,1.0,1.0,1.0,74528399.64155489,80169175.5342073,87310750.65932693,1,region_baseline
2073,11447815472.890547,15136571170.1977,17809844255.258327,11292658550.165236,14994927006.310652,17661114666.374825,110227326.98547602,1310953593.7901452,7690467076.851205,3686101938.834921,13701709993.970667,16925514621.564796,124230674.45279431,141883827.2461977,161330182.85414153,82199075.56746717,943176210.5978409,5601367305.876081,1735.8610165623377,80986.5023926709,2000367.1101321557,25862589.659347154,337624452.15540105,2098328430.8248136,2683325663.863794,10045083404.77449,12612848763.350052,7344.372228294321,795545.3012079821,19295982.95334704,1004087525.9512348,3729011253.53761,4609051356.423421,65447701.98824943,76039237.67278433,87107467.61505224,19200759.47262653,26005561.360740773,39064513.4038696,34169947.39344213,38985724.26563048,44904070.08984792,246164224.32355687,1440391853.56003,7817197419.017318,3686101938.834921,13701709993.970667,16925514621.564796,246164224.32355687,1440391853.56003,7817197419.017318,0.0,0.0,0.0,6321509802.8378105,22228001074.86889,30283383951.23662,6317916011.745896,22224815700.20937,30277546098.121384,3454990.145695124,39748854.48882125,240918327.54968342,6137087103.125885,22186809544.233185,30272226016.071556,2574941.582696824,4313345.187142884,6798971.636613884,2548874.6499344897,28589240.527809553,175148693.26535383,44.662942586467985,2210.0840890212185,62231.33355184156,826260.0295149192,10737936.370608643,65602473.68037903,4413937295.431266,16215087772.110098,22468695969.417095,12648.457531689965,1306991.6446235077,33296586.31976708,1698144368.11746,6022489265.832758,8059169120.283229,1367957.9123133374,2284135.66754115,3653063.0464604767,440845.8233792543,789960.9877533069,1346538.5221400233,724010.6512245436,1182466.2353200885,1866826.9096458023,20471309.05347512,22280103.732609846,24640670.46610183,175598.0432632063,2025974.710340111,10712639.235108752,10903094.731238993,20214536.99165549,23141111.440776996,9687218.333508892,10476547.986605879,11379933.027619142,105456.4,1320990.0,8064018.899999997,2415508.187453585,9194963.157387253,10640046.374374246,248061.0,276141.0,305660.89999999997,7145.758989939794,7954.644354577966,8805.008139320928,1730627.9984386808,1900488.793751657,2125850.185727046,0.009719314678123904,0.12515513409728027,0.7696600543674851,1.0,1.0,1.0,75988318.11418456,81734618.27752942,89040446.85112998,1,region_baseline
2074,11378918798.282703,15482330274.747662,18203486380.78348,11238904674.395227,15328076626.720873,18039349288.11338,119727214.71221569,1428462232.8445573,8677759348.176672,2525483988.2053585,13979706591.971413,17326505754.111473,126325426.72239825,144322527.42431232,163807420.4668494,89330787.28932934,1039958321.5483202,6315859105.708538,1247.9571813199418,69043.35482852816,1870315.742925013,27955591.590272073,370145004.07405066,2353346168.688279,1837864585.09332,10186331347.707088,12911203691.08023,4037.8432414146,626407.7321308344,16524824.56474213,688310394.8633654,3786122727.179963,4723729076.312921,66783328.97484042,77591011.91069128,88885117.26425083,19200760.323544033,26005581.46369425,39065758.82124408,34867272.16547568,39781327.22553761,45820451.964196116,259373353.9466043,1571379167.5122163,8806660739.081692,2525483988.2053585,13979706591.971413,17326505754.111473,259373353.9466043,1571379167.5122163,8806660739.081692,0.0,0.0,0.0,4538306440.28861,22498502852.395027,31061846751.36418,4534254302.870605,22495263594.590782,31055990460.231705,3717962.6605195506,43050116.10636488,270913965.0555705,4267471175.050406,22453854003.297142,31049370743.204163,2618870.0789920907,4383993.027000188,6907213.822591727,2744057.8163098497,31063282.12062507,197061648.36022934,34.40366285654159,1892.1759696628033,59272.364163625745,912428.7759801465,11566843.108347628,73850550.10945606,3103008767.0343947,16455601849.149055,22928765244.202618,5817.618883874224,1029359.062921695,27407938.858770918,1164437074.0834928,6109031109.156085,8261141080.937512,1395874.5762862668,2330749.2711654715,3727613.0984920505,440845.9402364246,789961.7185584028,1346540.2249017097,738785.9318681395,1206597.46936876,1904924.265612019,20490109.90967242,22326786.611076098,24744934.354309253,185434.20994600965,2184113.0256857965,11864185.825216815,9651464.065005103,20146509.312546,23171415.356187377,10099825.06121086,10923358.158187455,11873314.825592097,116001.85,1493764.5,9251271.599999996,1682499.2659758162,9486942.158097774,11094818.1567584,248061.0,276141.0,305660.89999999997,7291.586394977672,8116.979124874646,8984.69674764123,1730794.9426441798,1900819.2893578522,2126878.6322161723,0.010220977751294295,0.13556292817332932,0.8463079214206494,1.0,1.0,1.0,77441390.6815968,83296731.6939269,90730014.81537725,1,region_baseline
2075,11207466828.760305,15819214071.133257,18630467298.108303,11067026057.02232,15665159666.936924,18463840252.05457,129208356.05335462,1552156570.933907,9305080071.937708,1181266596.4502358,14204615962.012053,17726573736.50849,128420172.65583356,146769028.92408133,166284511.20649973,97277793.684837,1138717836.5930989,6783855493.461468,945.2490848720141,57880.81361228589,1695496.7034469517,30575308.258108713,405822536.3307935,2460360798.935093,858867664.7209136,10347591767.59362,13195578049.645617,125.66756035985388,492591.5150144738,14145181.166234484,322393641.47382396,3845963883.0772657,4830187035.011366,68118954.95559797,79142784.97998871,90662765.57473771,19200760.94222869,26005597.026634894,39066805.68335654,35564596.41236817,40576929.5862924,46736833.14843582,273530734.65419906,1705369925.6954436,9458083875.600288,1181266596.4502358,14204615962.012053,17726573736.50849,273530734.65419906,1705369925.6954436,9458083875.600288,0.0,0.0,0.0,2319532104.0735598,22738472032.623962,31838871374.971413,2315298969.0798535,22735178891.78891,31832922686.47448,3998226.8746543163,47093111.26969088,285915809.1521748,2002982575.5958416,22690084724.990974,31825669649.58426,2662798.4896827876,4454639.590531752,7015452.633030924,2952614.482811832,33788573.90976031,209667551.57523912,27.10558379404016,1633.4557314325675,56440.822634066964,1007874.9521852647,12630972.150755955,76228521.3714309,1456315595.7812195,16662466583.102604,23440911027.11018,235.11224191717602,809845.8975487652,23475193.30788669,546658009.5233706,6145697287.32263,8460920951.078853,1423791.219235726,2377362.83968604,3802163.0943815005,440846.028614131,789962.2889480721,1346541.6044621777,753561.201384773,1230728.6852446916,1943021.592887894,20508928.53069759,22374596.576453093,24849641.407276135,195787.65863216625,2316463.493334919,13117427.622683913,8713056.805885827,20062832.139749546,23217492.812707912,10513604.227892462,11379686.026118726,12376796.129862256,128927.95,1662174.0,10596984.149999997,799707.9930797648,9779101.651158206,11558711.09135016,248061.0,276141.0,305660.89999999997,7437.413690195906,8279.31377292032,9164.385220641705,1730963.2080155544,1901151.4656585362,2127911.2504394357,0.011087205922507991,0.14468854922718496,0.9300287683632387,1.0,1.0,1.0,78886921.80551066,84837227.64556952,92406436.06993362,1,region_baseline
2076,11103930035.801943,16115058149.89494,19017161475.838165,10950393297.0438,15967816266.140804,18850461287.685555,139629705.5154721,1698506708.5944145,10265423008.91583,718.2986855532608,14351085991.987215,18014264176.579887,128481708.90268703,146841063.54001972,166357275.96192604,106174847.95141305,1247360519.4862313,7450903152.279577,741.3670976671377,49094.17742595887,1532706.2799993171,33360941.79913818,449985484.60481024,2757603866.1564307,537.4608233784783,10464247220.977573,13427925691.980305,0.1560536621484288,386719.60032994195,12096055.256030077,190.00734435541747,3884504196.8918915,4923010085.219105,68158191.00516623,79188370.67983496,90714986.70417821,19200760.955443352,26005597.380583793,39066831.533831775,35585081.37530721,40600301.61866744,46763753.24289809,286548673.7073491,1859729016.337211,10420084974.283892,718.2986855532608,14351085991.987215,18014264176.579887,286548673.7073491,1859729016.337211,10420084974.283892,0.0,0.0,0.0,464276873.4873575,22845152845.11992,32371547740.41922,457113535.8778264,22840041991.54212,32367311570.225204,4290697.321120509,50911715.97280346,297993098.6195539,1271.3954421569933,22789549646.276653,32321566425.336243,2664088.95253911,4456714.911478732,7018632.233448279,3169691.6354522933,36973255.562203005,218531202.05432594,21.401472500654734,1400.635058971704,53692.3122628219,1077088.0933145746,13836498.29597674,78312653.94986643,933.3382558995221,16821900940.513924,23830074843.54233,0.2630701960247286,636266.2914404782,20086373.027817357,337.8287730739192,6178958885.982323,8641439665.536253,1424611.3131859228,2378732.1843314543,3804353.1141745965,440846.0305776464,789962.3020282396,1346541.6373438672,753995.2474541753,1231437.5765030917,1944140.7599623224,20527764.934102036,22427934.90468359,24954793.514677674,206685.7581427854,2471066.127498542,14321952.560835505,7702719.4396467665,19993608.670009345,23256346.55952407,10926455.880135484,11829987.721728288,12880512.348687438,143057.55000000002,1836879.5,11213017.9,0.49355544559657577,10086627.442434348,12022601.569398519,248061.0,276141.0,305660.89999999997,7441.697589330861,8284.082600712782,9169.663843500999,1731133.2692824195,1901485.7981072664,2128948.524004115,0.012091660611706778,0.15381567807269092,1.0,1.0,1.0,1.0,80304281.82487711,86408193.59967914,94073712.47799319,1,region_baseline
2077,11295201959.35887,16336737628.696455,19348139860.137516,11142124804.739841,16195699518.973896,19198889892.389267,152003715.73604617,1883009923.058002,10507136912.99843,343.684325293903,14444442133.402191,18336517283.28623,128483553.85916054,146843223.2573164,166359457.48098207,114433480.91252549,1382396500.1662083,7693889256.555203,585.7325114885399,41542.351206383304,1384280.1247912045,36318857.157118216,489584900.04993623,2830757692.2507176,252.7196367033274,10513071704.10732,13622357341.320925,0.0019100846256793421,303066.0953794464,10303097.885784937,90.96177630957054,3894990728.7012215,5005606519.198093,68159367.36717774,79189737.41492061,90716552.38047713,19200760.955731425,26005597.3887998,39066832.185320124,35585695.54856048,40601002.35106328,46764560.35209538,300268825.1280844,2044234498.7962523,10668790252.849382,343.684325293903,14444442133.402191,18336517283.28623,300268825.1280844,2044234498.7962523,10668790252.849382,0.0,0.0,0.0,370219454.2069719,23000894209.115627,32892281251.25076,365253331.27492183,22997094798.679535,32887117403.885113,4594899.879034806,55292698.19004318,304067220.2763999,550.4775494609889,22962511358.573048,32845216208.720974,2664127.642734213,4456777.132322179,7018727.561189637,3395328.274018958,40178946.20302881,223019669.9780909,16.84334443245687,1160.0942919489669,50581.858136743125,1148514.2917600032,15170915.235251127,80849092.70517921,404.7860243893564,16931595035.935305,24364800582.82404,0.00305795299707534,499172.6329086268,17164151.92567031,145.6867807378908,6217516552.887378,8802916663.497843,1424635.9009662801,2378773.239561002,3804418.7746097688,440846.0306221694,789962.3023344214,1346541.6381448503,754008.2608771092,1231458.8302418308,1944174.3144522721,20559748.92457044,22468225.918518122,25041659.78096283,218157.33948490693,2642317.3051527347,15464730.91308597,6641690.7623370895,19903446.0743655,23293565.200395193,11339336.698719,12282776.087335758,13384464.706147153,158492.30000000002,2032282.5,11810249.834839994,0.24931225720793013,10355798.909477657,12485894.497585168,248061.0,276141.0,305660.89999999997,7441.826027750604,8284.225578100062,9169.82210539212,1731305.8045103848,1901822.9654949717,2129991.139880393,0.013195787856263049,0.1635299003093559,1.0,1.0,1.0,1.0,81683367.49280666,87975488.42942588,95731843.86373864,1,region_baseline
